Image_Name;Preprocessing;Filter;MSE;SSIM;PSNR;FOM;AUC-ROC;Save_Path
image_part_017.jpg;White Balance;Canny;39821,1994;0;2,1297;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_White Balance_Canny.jpg
image_part_017.jpg;White Balance;Directional;34774,9065;0;2,7181;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_White Balance_Directional.jpg
image_part_017.jpg;White Balance;Pruitt;29118,662;0;3,4891;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_White Balance_Pruitt.jpg
image_part_017.jpg;White Balance;Harris;40145,2599;0;2,0945;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_White Balance_Harris.jpg
image_part_017.jpg;White Balance;FAST;39908,7675;0;2,1201;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_White Balance_FAST.jpg
image_part_017.jpg;Histogram Equalization;Canny;31631,9399;0,0268;3,1295;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Histogram Equalization_Canny.jpg
image_part_017.jpg;Histogram Equalization;Directional;25546,9148;0,0539;4,0574;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Histogram Equalization_Directional.jpg
image_part_017.jpg;Histogram Equalization;Pruitt;8065,8673;0,2224;9,0643;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Histogram Equalization_Pruitt.jpg
image_part_017.jpg;Histogram Equalization;Harris;25356,5151;0,0621;4,0899;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Histogram Equalization_Harris.jpg
image_part_017.jpg;Histogram Equalization;FAST;34472,5917;0,0166;2,7561;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Histogram Equalization_FAST.jpg
image_part_017.jpg;Sharpen Filter;Canny;39324,7871;0;2,1841;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Sharpen Filter_Canny.jpg
image_part_017.jpg;Sharpen Filter;Directional;28770,7005;0;3,5413;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Sharpen Filter_Directional.jpg
image_part_017.jpg;Sharpen Filter;Pruitt;15567,2905;0;6,2087;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Sharpen Filter_Pruitt.jpg
image_part_017.jpg;Sharpen Filter;Harris;37576,0808;0;2,3817;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Sharpen Filter_Harris.jpg
image_part_017.jpg;Sharpen Filter;FAST;36733,8662;0;2,4801;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Sharpen Filter_FAST.jpg
image_part_017.jpg;CLAHE;Canny;30970,2378;0,0329;3,2214;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_CLAHE_Canny.jpg
image_part_017.jpg;CLAHE;Directional;25729,3407;0,048;4,0265;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_CLAHE_Directional.jpg
image_part_017.jpg;CLAHE;Pruitt;8520,1529;0,2049;8,8263;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_CLAHE_Pruitt.jpg
image_part_017.jpg;CLAHE;Harris;26178,1661;0,1053;3,9514;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_CLAHE_Harris.jpg
image_part_017.jpg;CLAHE;FAST;34884,4832;0,0207;2,7045;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_CLAHE_FAST.jpg
image_part_017.jpg;Dark channel;Canny;37405,8869;0;2,4014;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Dark channel_Canny.jpg
image_part_017.jpg;Dark channel;Directional;33099,3591;0;2,9326;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Dark channel_Directional.jpg
image_part_017.jpg;Dark channel;Pruitt;25045,8497;0;4,1434;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Dark channel_Pruitt.jpg
image_part_017.jpg;Dark channel;Harris;36648,0485;0;2,4903;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Dark channel_Harris.jpg
image_part_017.jpg;Dark channel;FAST;37782,4641;0;2,3579;0;0;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_017_Dark channel_FAST.jpg
image_part_018.jpg;None;Canny;22387,5722;0;4,6307;0,3423;0,5072;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_018_None_Canny.jpg
image_part_018.jpg;None;Directional;17513,0116;0;5,6972;0,3148;0,478;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_018_None_Directional.jpg
image_part_023.jpg;None;Canny;25045,9601;0,0003;4,1434;0,3594;0,4845;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_None_Canny.jpg
image_part_023.jpg;None;Directional;21730,1165;0;4,7602;0,3487;0,4988;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_None_Directional.jpg
image_part_023.jpg;None;Pruitt;17730,9978;0;5,6435;0,352;0,5094;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_None_Pruitt.jpg
image_part_023.jpg;None;Harris;25425,3075;0,0002;4,0781;0,1286;0,4852;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_None_Harris.jpg
image_part_023.jpg;None;FAST;25289,9619;0;4,1013;0,159;0,5393;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_None_FAST.jpg
image_part_023.jpg;White Balance;Canny;25045,8921;0,0003;4,1434;0,3598;0,4843;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_White Balance_Canny.jpg
image_part_023.jpg;White Balance;Directional;21753,4354;0;4,7555;0,3503;0,4998;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_White Balance_Directional.jpg
image_part_023.jpg;White Balance;Pruitt;17778,5804;0;5,6318;0,3529;0,5107;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_White Balance_Pruitt.jpg
image_part_023.jpg;White Balance;Harris;25424,3765;0,0002;4,0783;0,1288;0,4851;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_White Balance_Harris.jpg
image_part_023.jpg;White Balance;FAST;25291,7827;0;4,101;0,1597;0,5387;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_White Balance_FAST.jpg
image_part_023.jpg;Histogram Equalization;Canny;24530,9498;0,0092;4,2337;0,2689;0,4649;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Histogram Equalization_Canny.jpg
image_part_023.jpg;Histogram Equalization;Directional;20792,6461;0,0165;4,9517;0,2156;0,4942;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Histogram Equalization_Directional.jpg
image_part_023.jpg;Histogram Equalization;Pruitt;15669,0286;0,0448;6,1804;0,2134;0,4799;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Histogram Equalization_Pruitt.jpg
image_part_023.jpg;Histogram Equalization;Harris;25273,5074;0,001;4,1041;0,1093;0,4809;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Histogram Equalization_Harris.jpg
image_part_023.jpg;Histogram Equalization;FAST;24866,4597;0,0021;4,1747;0,1175;0,4921;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Histogram Equalization_FAST.jpg
image_part_023.jpg;Sharpen Filter;Canny;25231,4714;0;4,1114;0,2573;0,5283;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Sharpen Filter_Canny.jpg
image_part_023.jpg;Sharpen Filter;Directional;20038,2034;0;5,1122;0,1725;0,5026;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Sharpen Filter_Directional.jpg
image_part_023.jpg;Sharpen Filter;Pruitt;14472,3169;0;6,5254;0,1771;0,5211;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Sharpen Filter_Pruitt.jpg
image_part_023.jpg;Sharpen Filter;Harris;25714,7858;0;4,029;0,2153;0,5547;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Sharpen Filter_Harris.jpg
image_part_023.jpg;Sharpen Filter;FAST;24519,5759;0;4,2357;0,1527;0,485;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Sharpen Filter_FAST.jpg
image_part_023.jpg;CLAHE;Canny;23302,1559;0,03;4,4568;0,1187;0,4775;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_CLAHE_Canny.jpg
image_part_023.jpg;CLAHE;Directional;18999,5977;0,0576;5,3434;0,0985;0,4952;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_CLAHE_Directional.jpg
image_part_023.jpg;CLAHE;Pruitt;12274,3139;0,1539;7,2408;0,0941;0,4773;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_CLAHE_Pruitt.jpg
image_part_023.jpg;CLAHE;Harris;19176,8498;0,1946;5,303;0,055;0,3838;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_CLAHE_Harris.jpg
image_part_023.jpg;CLAHE;FAST;24215,3224;0,006;4,2899;0,0722;0,4896;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_CLAHE_FAST.jpg
image_part_023.jpg;Dark channel;Canny;24777,4634;0,0029;4,1902;0,2888;0,4636;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Dark channel_Canny.jpg
image_part_023.jpg;Dark channel;Directional;23069,2239;0;4,5005;0,2936;0,6572;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Dark channel_Directional.jpg
image_part_023.jpg;Dark channel;Pruitt;20355,6355;0;5,044;0,2962;0,6676;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Dark channel_Pruitt.jpg
image_part_023.jpg;Dark channel;Harris;24885,518;0,005;4,1713;0,2057;0,4454;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Dark channel_Harris.jpg
image_part_023.jpg;Dark channel;FAST;25137,5076;0;4,1276;0,1609;0,5247;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_023_Dark channel_FAST.jpg
image_part_025.jpg;None;Canny;25070,5962;0,003;4,1392;0,2841;0,4764;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_None_Canny.jpg
image_part_025.jpg;None;Directional;22585,6459;0,0108;4,5925;0,4489;0,458;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_None_Directional.jpg
image_part_025.jpg;None;Pruitt;19650,6257;0,0379;5,197;0,4261;0,3423;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_None_Pruitt.jpg
image_part_025.jpg;None;Harris;25406,6372;0,0002;4,0813;0,3293;0,494;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_None_Harris.jpg
image_part_025.jpg;None;FAST;25392,3869;0,0001;4,0838;0,0759;0,4899;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_None_FAST.jpg
image_part_025.jpg;White Balance;Canny;25067,9514;0,003;4,1396;0,2836;0,4763;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_White Balance_Canny.jpg
image_part_025.jpg;White Balance;Directional;22585,3713;0,0108;4,5925;0,4477;0,4592;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_White Balance_Directional.jpg
image_part_025.jpg;White Balance;Pruitt;19648,0758;0,0379;5,1976;0,4248;0,3433;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_White Balance_Pruitt.jpg
image_part_025.jpg;White Balance;Harris;25405,3172;0,0002;4,0816;0,3324;0,494;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_White Balance_Harris.jpg
image_part_025.jpg;White Balance;FAST;25389,1649;0,0001;4,0843;0,0761;0,4893;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_White Balance_FAST.jpg
image_part_025.jpg;Histogram Equalization;Canny;24042,056;0,0235;4,3211;0,0533;0,4273;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Histogram Equalization_Canny.jpg
image_part_025.jpg;Histogram Equalization;Directional;21729,2629;0,0102;4,7604;0,0758;0,4829;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Histogram Equalization_Directional.jpg
image_part_025.jpg;Histogram Equalization;Pruitt;17772,5992;0,0308;5,6333;0,0697;0,4381;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Histogram Equalization_Pruitt.jpg
image_part_025.jpg;Histogram Equalization;Harris;24101,7384;0,0211;4,3103;0,0387;0,4276;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Histogram Equalization_Harris.jpg
image_part_025.jpg;Histogram Equalization;FAST;25094,7901;0,0011;4,135;0,0328;0,4661;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Histogram Equalization_FAST.jpg
image_part_025.jpg;Sharpen Filter;Canny;25031,1141;0,0037;4,146;0,2898;0,4755;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Sharpen Filter_Canny.jpg
image_part_025.jpg;Sharpen Filter;Directional;20100,5994;0,0428;5,0987;0,1625;0,473;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Sharpen Filter_Directional.jpg
image_part_025.jpg;Sharpen Filter;Pruitt;14191,0039;0,1497;6,6107;0,1854;0,3486;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Sharpen Filter_Pruitt.jpg
image_part_025.jpg;Sharpen Filter;Harris;24698,278;0,0082;4,2041;0,2965;0,4356;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Sharpen Filter_Harris.jpg
image_part_025.jpg;Sharpen Filter;FAST;24289,6956;0,0102;4,2766;0,1166;0,4069;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Sharpen Filter_FAST.jpg
image_part_025.jpg;CLAHE;Canny;21777,386;0,0826;4,7507;0,0459;0,341;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_CLAHE_Canny.jpg
image_part_025.jpg;CLAHE;Directional;18590,2772;0,1135;5,4379;0,0394;0,4566;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_CLAHE_Directional.jpg
image_part_025.jpg;CLAHE;Pruitt;10604,1998;0,3833;7,876;0,0317;0,3055;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_CLAHE_Pruitt.jpg
image_part_025.jpg;CLAHE;Harris;18449,9712;0,1995;5,4708;0,0239;0,2945;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_CLAHE_Harris.jpg
image_part_025.jpg;CLAHE;FAST;23867,237;0,0189;4,3528;0,0227;0,4088;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_CLAHE_FAST.jpg
image_part_025.jpg;Dark channel;Canny;24986,4115;0,0043;4,1538;0,2408;0,475;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Dark channel_Canny.jpg
image_part_025.jpg;Dark channel;Directional;24145,9815;0;4,3024;0,2949;0,7352;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Dark channel_Directional.jpg
image_part_025.jpg;Dark channel;Pruitt;22633,5888;0;4,5833;0,2671;0,7971;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Dark channel_Pruitt.jpg
image_part_025.jpg;Dark channel;Harris;24988,7006;0,0031;4,1534;0,1468;0,458;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Dark channel_Harris.jpg
image_part_025.jpg;Dark channel;FAST;25198,3971;0,0009;4,1171;0,1266;0,4706;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_025_Dark channel_FAST.jpg
image_part_028.jpg;None;Canny;30774,8351;0;3,2488;0,4908;0,5603;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_None_Canny.jpg
image_part_028.jpg;None;Directional;26324,7615;0;3,9272;0,5082;0,5077;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_None_Directional.jpg
image_part_028.jpg;None;Pruitt;20569,1777;0;4,9986;0,5004;0,5453;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_None_Pruitt.jpg
image_part_028.jpg;None;Harris;31013,6089;0;3,2153;0,4341;0,508;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_None_Harris.jpg
image_part_028.jpg;None;FAST;31289,8577;0;3,1768;0,2563;0,5285;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_None_FAST.jpg
image_part_028.jpg;White Balance;Canny;30771,6731;0;3,2493;0,4902;0,5602;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_White Balance_Canny.jpg
image_part_028.jpg;White Balance;Directional;26303,339;0;3,9307;0,5077;0,5079;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_White Balance_Directional.jpg
image_part_028.jpg;White Balance;Pruitt;20527,0766;0;5,0075;0,4999;0,5459;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_White Balance_Pruitt.jpg
image_part_028.jpg;White Balance;Harris;31015,8567;0;3,215;0,4347;0,5076;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_White Balance_Harris.jpg
image_part_028.jpg;White Balance;FAST;31282,8107;0;3,1777;0,2601;0,5288;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_White Balance_FAST.jpg
image_part_028.jpg;Histogram Equalization;Canny;29182,254;0,0111;3,4796;0,369;0,4788;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Histogram Equalization_Canny.jpg
image_part_028.jpg;Histogram Equalization;Directional;23883,254;0,0433;4,3499;0,3184;0,4568;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Histogram Equalization_Directional.jpg
image_part_028.jpg;Histogram Equalization;Pruitt;15005,6821;0,1543;6,3682;0,3252;0,356;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Histogram Equalization_Pruitt.jpg
image_part_028.jpg;Histogram Equalization;Harris;29231,766;0,0272;3,4723;0,2621;0,4137;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Histogram Equalization_Harris.jpg
image_part_028.jpg;Histogram Equalization;FAST;29792,7883;0,0103;3,3897;0,2349;0,4142;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Histogram Equalization_FAST.jpg
image_part_028.jpg;Sharpen Filter;Canny;30166,1583;0;3,3356;0,4277;0,5563;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Sharpen Filter_Canny.jpg
image_part_028.jpg;Sharpen Filter;Directional;23293,5599;0;4,4584;0,3159;0,5098;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Sharpen Filter_Directional.jpg
image_part_028.jpg;Sharpen Filter;Pruitt;13776,762;0;6,7393;0,3226;0,5494;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Sharpen Filter_Pruitt.jpg
image_part_028.jpg;Sharpen Filter;Harris;28136,495;0;3,6381;0,3787;0,5335;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Sharpen Filter_Harris.jpg
image_part_028.jpg;Sharpen Filter;FAST;29787,0381;0;3,3905;0,2878;0,5145;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Sharpen Filter_FAST.jpg
image_part_028.jpg;CLAHE;Canny;25955,6821;0,055;3,9885;0,2487;0,442;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_CLAHE_Canny.jpg
image_part_028.jpg;CLAHE;Directional;21338,8498;0,079;4,8391;0,2235;0,4622;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_CLAHE_Directional.jpg
image_part_028.jpg;CLAHE;Pruitt;9227,6938;0,2915;8,4799;0,2186;0,3421;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_CLAHE_Pruitt.jpg
image_part_028.jpg;CLAHE;Harris;19314,2148;0,2851;5,272;0,1392;0,2657;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_CLAHE_Harris.jpg
image_part_028.jpg;CLAHE;FAST;28347,5883;0,0288;3,6056;0,2112;0,4584;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_CLAHE_FAST.jpg
image_part_028.jpg;Dark channel;Canny;30919,59;0;3,2285;0,4753;0,5715;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Dark channel_Canny.jpg
image_part_028.jpg;Dark channel;Directional;29067,3041;0;3,4968;0,5033;0,6991;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Dark channel_Directional.jpg
image_part_028.jpg;Dark channel;Pruitt;26195,4198;0;3,9485;0,4933;0,7572;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Dark channel_Pruitt.jpg
image_part_028.jpg;Dark channel;Harris;31077,9464;0;3,2063;0,4333;0,4938;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Dark channel_Harris.jpg
image_part_028.jpg;Dark channel;FAST;31529,7082;0;3,1436;0,3663;0,5804;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_028_Dark channel_FAST.jpg
image_part_029.jpg;None;Canny;16438,0006;0,0357;5,9723;0,3063;0,4011;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_None_Canny.jpg
image_part_029.jpg;None;Directional;14427,1068;0,0474;6,539;0,3078;0,4487;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_None_Directional.jpg
image_part_029.jpg;None;Pruitt;11063,8945;0,1668;7,6917;0,3148;0,3198;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_None_Pruitt.jpg
image_part_029.jpg;None;Harris;17226,1995;0,0088;5,7689;0,2463;0,4506;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_None_Harris.jpg
image_part_029.jpg;None;FAST;17268,0139;0,0045;5,7584;0,1794;0,4209;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_None_FAST.jpg
image_part_029.jpg;White Balance;Canny;16441,3244;0,0356;5,9714;0,3069;0,4017;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_White Balance_Canny.jpg
image_part_029.jpg;White Balance;Directional;14424,9954;0,0476;6,5396;0,3077;0,4488;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_White Balance_Directional.jpg
image_part_029.jpg;White Balance;Pruitt;11060,4164;0,1672;7,6931;0,3138;0,3198;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_White Balance_Pruitt.jpg
image_part_029.jpg;White Balance;Harris;17221,7469;0,009;5,77;0,2472;0,4501;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_White Balance_Harris.jpg
image_part_029.jpg;White Balance;FAST;17267,7009;0,0045;5,7585;0,1805;0,4204;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_White Balance_FAST.jpg
image_part_029.jpg;Histogram Equalization;Canny;23875,5027;0;4,3513;0,0711;0,6083;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Histogram Equalization_Canny.jpg
image_part_029.jpg;Histogram Equalization;Directional;17713,9045;0;5,6477;0,0415;0,5477;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Histogram Equalization_Directional.jpg
image_part_029.jpg;Histogram Equalization;Pruitt;18429,8743;0;5,4756;0,0391;0,7279;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Histogram Equalization_Pruitt.jpg
image_part_029.jpg;Histogram Equalization;Harris;35096,5078;0;2,6782;0,0074;0,812;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Histogram Equalization_Harris.jpg
image_part_029.jpg;Histogram Equalization;FAST;19485,0452;0;5,2338;0,0413;0,6104;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Histogram Equalization_FAST.jpg
image_part_029.jpg;Sharpen Filter;Canny;16158,7831;0,0504;6,0467;0,2867;0,387;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Sharpen Filter_Canny.jpg
image_part_029.jpg;Sharpen Filter;Directional;13389,3226;0,1167;6,8632;0,1827;0,4617;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Sharpen Filter_Directional.jpg
image_part_029.jpg;Sharpen Filter;Pruitt;8319,8727;0,3493;8,9296;0,2019;0,3158;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Sharpen Filter_Pruitt.jpg
image_part_029.jpg;Sharpen Filter;Harris;14212,2094;0,2026;6,6042;0,2561;0,283;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Sharpen Filter_Harris.jpg
image_part_029.jpg;Sharpen Filter;FAST;17206,0832;0,0281;5,774;0,1496;0,465;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_Sharpen Filter_FAST.jpg
image_part_029.jpg;CLAHE;Canny;16264,1718;0,1487;6,0185;0,1324;0,3753;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_CLAHE_Canny.jpg
image_part_029.jpg;CLAHE;Directional;14600,0533;0,1013;6,4873;0,1067;0,4699;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_CLAHE_Directional.jpg
image_part_029.jpg;CLAHE;Pruitt;11166,0093;0,2753;7,6518;0,1081;0,3508;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_CLAHE_Pruitt.jpg
image_part_029.jpg;CLAHE;Harris;10292,6978;0,4181;8,0055;0,1807;0,2316;D:\Новая папка\Uni 2 course  1 semestr\КГВ\STEM\images\image_part_029_CLAHE_Harris.jpg
